group,playlist,artist,title,youtube_id,spotify_track_name,spotify_artist_name,spotify_id,confidence,flag
G1,official-pl-80s-mix,Soft Cell,Tainted Love,XZVpR3Pk-r8,Tainted Love,Soft Cell,0cGG2EouYCEEC3xfa0tDFV,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Toto,Africa,FTQbiNvZqaY,Africa,TOTO,2374M0fQpWi3dLnB54qaLX,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Elton John,I'm Still Standing,ZHwVBirqD2s,I'm Still Standing,Elton John,1jDJFeK9x3OZboIAHsY9k2,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Starship,We Built This City,K1b8AhIsSYQ,We Built This City,Starship,6OnfBiiSc9RGKiBKKtZXgQ,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Bon Jovi,Livin' on a Prayer,lDK9QqIzhwk,Livin' On A Prayer,Bon Jovi,37ZJ0p5Jm13JPevGcx4SkF,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Guns N' Roses,Sweet Child O' Mine,1w7OgIMMRc4,Sweet Child O' Mine,Guns N' Roses,7snQQk1zcKl8gZ92AnueZW,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,The Buggles,Video Killed the Radio Star,W8r-tXRLazs,Video Killed The Radio Star,The Buggles,7o7E1nrHWncYY7PY94gCiX,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,a-ha,Take On Me,djV11Xbc914,Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Spandau Ballet,True,AR8D2yqgQ1U,True,Spandau Ballet,4q2lRiodoQnyFO65watkse,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,The Outfield,Your Love,4N1iwQxiHrs,Your Love,The Outfield,5dRQUolXAVX3BbCiIxmSsf,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Culture Club,Karma Chameleon,JmcA9LIIXWw,Karma Chameleon,Culture Club,3XDeeP9wBZzGhIPZmLfEEx,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Kim Carnes,Bette Davis Eyes,EPOIS5taqA8,Bette Davis Eyes,Kim Carnes,0odIT9B9BvOCnXfS0e4lB5,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Cyndi Lauper,Girls Just Want to Have Fun,PIb6AZdTr-A,Girls Just Want to Have Fun,Cyndi Lauper,4y1LsJpmMti1PfRQV9AWWe,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Survivor,Eye of the Tiger,btPJPFnesV4,Eye of the Tiger,Survivor,2HHtWyy5CgaQbC7XSoOb0e,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Bonnie Tyler,Total Eclipse of the Heart,lcOxhH8N3Bo,Total Eclipse of the Heart,Bonnie Tyler,7wuJGgpTNzbUyn26IOY6rj,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Wham!,Wake Me Up Before You Go-Go,pIgZ7gMze7A,Wake Me Up Before You Go-Go,Wham!,0ikz6tENMONtK6qGkOrU3c,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Rick Astley,Never Gonna Give You Up,dQw4w9WgXcQ,Never Gonna Give You Up,Rick Astley,4PTG3Z6ehGkBFwjybzWkR8,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Pat Benatar,Love Is a Battlefield,IGVZOLV9SPo,Love Is A Battlefield,Pat Benatar,4p1PizAGdglm2sVvPuFPWs,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Phil Collins,Against All Odds (Take a Look at Me Now),uVjEcIANv1o,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,63CHa6rmamv9OsehkRD8oz,a1.00 t0.53,no-match
G1,official-pl-80s-mix,Billy Joel,We Didn't Start the Fire,eFTLKWw542g,We Didn't Start the Fire,Billy Joel,3Cx4yrFaX8CeHwBMReOWXI,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Irene Cara,Flashdance... What a Feeling,IYKsjdkdRbw,"Flashdance, What a Feeling",E-Motion / Irene Cara / SPYZR,0w62PUYitc8Pv08LZ06UNS,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Bananarama,Cruel Summer,l9ml3nyww80,Cruel Summer,Bananarama,2EGaDf0cPX789H3LNeB03D,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Mötley Crüe,"Girls, Girls, Girls",d2XdmyBtCRQ,"Girls, Girls, Girls",Mötley Crüe,3439OLNIeD3y68kVuoZUO5,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,U2,With or Without You,ujNeHIo7oTE,With Or Without You,U2,4N0fzRX3T7QkOecp3pkWpp,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Whitney Houston,I Wanna Dance with Somebody,eH3giaIzONA,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Eurythmics,Sweet Dreams (Are Made of This),qeMFqkcPYcg,Sweet Dreams (Are Made of This),Eurythmics / Annie Lennox / Dave Stewart,6zIfdCmmhPCX0cMquBsC37,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Tears for Fears,Shout,Ye7FKc1JQe4,Shout,Tears For Fears,2gQaQUhDCNGfBVXTvxAmXQ,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Crowded House,Don't Dream It's Over,J9gKyRmic20,Don't Dream It's Over,Crowded House,56GbZVwxMdf1DENCluYS8A,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Simple Minds,Don't You (Forget About Me),CdqoNKCCt7A,Don't You (Forget About Me),Simple Minds,5Y8Rj0s6wuM5DlQdllYiWl,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Bon Jovi,You Give Love a Bad Name,KrZHPOeOxQQ,You Give Love A Bad Name,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,The Human League,Don't You Want Me,uPudE8nDog0,Don't You Want Me,The Human League,3AIEEEIDJFnqv8rozNVCRZ,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Michael Jackson,Beat It,ftCalx6_pYA,Beat It,Michael Jackson,3BovdzfaX4jb5KFQwoPfAw,a1.00 t1.00,auto-ok
G1,official-pl-80s-mix,Cyndi Lauper,Time After Time,F1mqrCTFoz4,Time After Time,Cyndi Lauper,7o9uu2GDtVDr9nsR7ZRN73,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Pet Shop Boys,West End Girls,p3j2NYZ8FKs,West End Girls,Pet Shop Boys,5Dqik1P9toCJTLj5rEm78s,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Nena,99 Luftballons,Fpu5a0Bl8eY,99 Luftballons,Nena,2IJftBfq7pJ43tfnOR0RB3,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Dire Straits,Money for Nothing,qmRzbKNbTsY,Money For Nothing,Dire Straits,01Txvu3dNthhldq8oR0Pae,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Dexys Midnight Runners,Come On Eileen,oc-P8oDuS0Q,Come On Eileen,Dexys Midnight Runners,3MrWxJaD2AT0W9DjWF64Vm,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Rick Astley,Never Gonna Give You Up,dQw4w9WgXcQ,Never Gonna Give You Up,Rick Astley,4PTG3Z6ehGkBFwjybzWkR8,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Madonna,Material Girl,6p-lDYPR2P8,Material Girl,Madonna,7bkyXSi4GtVfD7itZRUR3e,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Guns N' Roses,Sweet Child O' Mine,1w7OgIMMRc4,Sweet Child O' Mine,Guns N' Roses,7snQQk1zcKl8gZ92AnueZW,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Spandau Ballet,True,AR8D2yqgQ1U,True,Spandau Ballet,4q2lRiodoQnyFO65watkse,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,The Police,Every Breath You Take,OMOGaugKpzs,Every Breath You Take,The Police,1JSTJqkT5qHq8MDJnJbRE1,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Journey,Don't Stop Believin',1k8craCGpgs,Don't Stop Believin',Journey,77NNZQSqzLNqh2A9JhLRkg,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Michael Jackson,Billie Jean,Zi_XLOBDo_Y,Billie Jean,Michael Jackson,7J1uxwnxfQLu4APicE5Rnj,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Peter Gabriel,Sledgehammer,OJWJE0x7T4Q,Sledgehammer,Peter Gabriel,029NqmIySn1kOY305AAhxT,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Wham!,Wake Me Up Before You Go-Go,pIgZ7gMze7A,Wake Me Up Before You Go-Go,Wham!,0ikz6tENMONtK6qGkOrU3c,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Rick Springfield,Jessie's Girl,qYkbTyHXwbs,Jessie's Girl,Rick Springfield,5RsUlxLto4NZbhJpqJbHfN,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Bonnie Tyler,Holding Out for a Hero,bWcASV2sey0,Holding Out for a Hero - Single Version,Bonnie Tyler,3qE6p9fN4YeILT0cQcY1cD,a1.00 t0.59,review
G1,official-pl-80s-medium,Devo,Whip It,j_QLzthSkfM,Whip It,DEVO,6QG0wcgoCsa9pqFyTg0rRO,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Bon Jovi,You Give Love a Bad Name,KrZHPOeOxQQ,You Give Love A Bad Name,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Cameo,Word Up!,MZjAantupsA,Word Up,Cameo,7LoGfKBAaOl0nxhodJ1240,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Toto,Rosanna,qmOLtTGvsbM,Rosanna,TOTO,37BTh5g05cxBIRYMbw8g2T,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Corey Hart,Sunglasses at Night,X2LTL8KgKv8,Sunglasses At Night,Corey Hart,5uRsBdLhn91AYcsTCOGNOC,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Alphaville,Forever Young,t1TcDHrkQYg,Forever Young,Alphaville,4S1VYqwfkLit9mKVY3MXoo,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Van Halen,Jump,SwYN7mTi6HM,Jump,Van Halen,6Fba9RZtC6vTY814JToDtP,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Bananarama,Venus,d4-1ASpdT1Y,Venus,Bananarama,4XX1pFUkQOZTYp6Hb6a6Ae,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Frankie Goes to Hollywood,Relax,Leyn-oS5ASI,Relax,Frankie Goes To Hollywood,5WJ92b9eMC0xZ7BaukU1E4,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Prince,When Doves Cry,UG3VcCAlUgE,When Doves Cry,Prince,6sby78fghipoXHQLeeZFFH,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Robert Palmer,Addicted to Love,XcATvu5f9vE,Addicted To Love,Robert Palmer / Eric 'ET' Thorngren,5izGeTxueiFX1UPFGohY9w,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Survivor,Eye of the Tiger,btPJPFnesV4,Eye of the Tiger,Survivor,2HHtWyy5CgaQbC7XSoOb0e,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Foreigner,I Want to Know What Love Is,raNGeq3_DtM,I Want to Know What Love Is,Foreigner,04OjLvOApQve45B0ISx4XN,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Soft Cell,Tainted Love,XZVpR3Pk-r8,Tainted Love,Soft Cell,0cGG2EouYCEEC3xfa0tDFV,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Belinda Carlisle,Heaven Is a Place on Earth,KHk-266zAbk,Heaven Is a Place on Earth,Belinda Carlisle,1ryT9eOWD1JuxPD5ew53SJ,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,U2,With or Without You,O-kWo5N1E3s,With Or Without You,U2,4N0fzRX3T7QkOecp3pkWpp,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Depeche Mode,Just Can't Get Enough,_6FBfAQ-NDE,Just Can't Get Enough,Depeche Mode,0qi4b1l0eT3jpzeNHeFXDT,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Michael Jackson,Smooth Criminal,tOgftEf7UDg,Smooth Criminal - Radio Edit,Michael Jackson,3gZeP8JZB5Q9GX3AC7bUEF,a1.00 t0.58,review
G1,official-pl-80s-medium,Bon Jovi,Livin' on a Prayer,lDK9QqIzhwk,Livin' On A Prayer,Bon Jovi,37ZJ0p5Jm13JPevGcx4SkF,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Europe,The Final Countdown,9jK-NcRmVcw,The Final Countdown,Europe,3MrRksHupTVEQ7YbA0FsZK,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Duran Duran,Hungry Like the Wolf,oJL-lCzEXgI,Hungry Like the Wolf,Duran Duran,2qeESyQyH7MRHCBotCQsNq,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Huey Lewis & The News,The Power of Love,ZpW80qf7NzE,The Power Of Love,Huey Lewis & The News,2olVm1lHicpveMAo4AUDRB,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,George Michael,Careless Whisper,izGwDsrQ1eQ,Careless Whisper,George Michael,5WDLRQ3VCdVrKw0njWe5E5,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Starship,Nothing's Gonna Stop Us Now,3wxyN3z9PL4,Nothing's Gonna Stop Us Now,Starship,3X7uFMzJrEE0sxn62qd8Ch,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Toto,Africa,FTQbiNvZqaY,Africa,TOTO,2374M0fQpWi3dLnB54qaLX,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Simple Minds,Don't You (Forget About Me),CdqoNKCCt7A,Don't You (Forget About Me),Simple Minds,5Y8Rj0s6wuM5DlQdllYiWl,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Michael Sembello,Maniac,vKWfu2xbLCs,Maniac,Michael Sembello,0QKfiqpEU4h9ycPSzIFwYe,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,The Bangles,Manic Monday,ZFQ8mrdkH_0,Manic Monday,The Bangles,7Di7t9yGoxdZRLAt5a4pi0,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,a-ha,Take On Me,djV11Xbc914,Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Whitney Houston,I Wanna Dance with Somebody,eH3giaIzONA,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Elton John,I'm Still Standing,ZHwVBirqD2s,I'm Still Standing,Elton John,1jDJFeK9x3OZboIAHsY9k2,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Culture Club,Karma Chameleon,JmcA9LIIXWw,Karma Chameleon,Culture Club,3XDeeP9wBZzGhIPZmLfEEx,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Duran Duran,Rio,nTizYn3-QN0,Rio - US Edit,Duran Duran,68x0eW1iIqXU0exrafu8Ti,a1.00 t0.27,no-match
G1,official-pl-80s-medium,Eurythmics,Sweet Dreams (Are Made of This),qeMFqkcPYcg,Sweet Dreams (Are Made of This),Eurythmics / Annie Lennox / Dave Stewart,6zIfdCmmhPCX0cMquBsC37,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,The Romantics,What I Like About You,Rqnw5IfbZOU,What I Like About You,The Romantics,6NdcSEhpGGAYXNnnhGS2s6,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Queen & David Bowie,Under Pressure,a01QQZyl-_I,Under Pressure,Queen / David Bowie,6suU8oBlW4O2pg88tOXgHo,a0.65 t1.00,review
G1,official-pl-80s-medium,Tears for Fears,Shout,Ye7FKc1JQe4,Shout,Tears For Fears,2gQaQUhDCNGfBVXTvxAmXQ,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Kool & The Gang,Celebration,3GwjfUFyY6M,Celebration,Kool & The Gang,3K7Q9PHUWPTaknlbFPThn2,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Madness,Our House,KwIe_sjKeAY,Our House,Madness,5HrtZ0YLAcKIRx4tdQoHWc,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Peter Schilling,Major Tom (Coming Home),N1Hs2AQwDgA,Major Tom (Coming Home),Peter Schilling,709ffFK4o4MtG1NKoLvOma,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Starship,We Built This City,K1b8AhIsSYQ,We Built This City,Starship,6OnfBiiSc9RGKiBKKtZXgQ,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Cyndi Lauper,Time After Time,VdQY7BusJNU,Time After Time,Cyndi Lauper,7o9uu2GDtVDr9nsR7ZRN73,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,The Buggles,Video Killed the Radio Star,W8r-tXRLazs,Video Killed The Radio Star,The Buggles,7o7E1nrHWncYY7PY94gCiX,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Madonna,Open Your Heart,snsTmi9N9Gs,Open Your Heart,Madonna,6poribUG9PSY1eudyCjJTS,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,The B-52's,Love Shack,9SOryJvTAGs,Love Shack,The B-52's,4W4wYHtsrgDiivRASVOINL,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Whitesnake,Here I Go Again,WyF8RHM1OCg,Here I Go Again - Radio Mix,Whitesnake,5ggHTNfpr7cDPBAlpLaumV,a1.00 t0.60,review
G1,official-pl-80s-medium,Paula Abdul,Straight Up,El1kgCqD7Xk,Straight Up,Paula Abdul,5xl5582IihbEZAnfj0xyso,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Thomas Dolby,She Blinded Me with Science,V83JR2IoI8k,She Blinded Me With Science,Thomas Dolby,4RkKf3UBRxF2kn2Vh0ww8l,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Olivia Newton-John,Physical,vWz9VN40nCA,Physical (Remastered 2021),Olivia Newton-John,0bB0aRsAB2CTYRCeoMOFHU,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,A Flock of Seagulls,I Ran (So Far Away),iIpfWORQWhU,I Ran (So Far Away),A Flock Of Seagulls,6vKVuBeExHlEh9cZ8Ppk8t,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Talking Heads,Burning Down the House,_3eC35LoF4U,Burning Down the House,Talking Heads,2VNfJpwdEQBLyXajaa6LWT,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Living in a Box,Living in a Box,mHzfhU8t5i8,Living in a Box,Living In A Box,4j2non7vSAI1dZwsBIdGLz,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Fine Young Cannibals,She Drives Me Crazy,UtvmTu4zAMg,She Drives Me Crazy,Fine Young Cannibals,4d6eqRtpDX7tydHJGDZUBQ,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,UB40,Red Red Wine,zXt56MB-3vc,Red Red Wine,UB40,4uOKFydzAejjSFqYbv1XPt,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Talking Heads,Once in a Lifetime,5IsSpAOD6K8,Once in a Lifetime,Talking Heads,1Tr4K5MU5XYE44umXGDndd,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Men at Work,Down Under,XfR9iY5y94s,Down Under,Men At Work,3ZZq9396zv8pcn5GYVhxUi,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Billy Idol,White Wedding,DP8A3ZfwYj0,White Wedding - Pt. 1,Billy Idol,1gzIbdFnGJ226LTl0Cn2SX,a1.00 t0.72,review
G1,official-pl-80s-medium,The J. Geils Band,Centerfold,BqDjMZKf-wg,Centerfold,The J. Geils Band,1ynmMEK1fkyiZ6Z6F3ThEt,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Crowded House,Don't Dream It's Over,J9gKyRmic20,Don't Dream It's Over,Crowded House,56GbZVwxMdf1DENCluYS8A,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,The Human League,Don't You Want Me,uPudE8nDog0,Don't You Want Me,The Human League,3AIEEEIDJFnqv8rozNVCRZ,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Cyndi Lauper,Girls Just Want to Have Fun,PIb6AZdTr-A,Girls Just Want to Have Fun,Cyndi Lauper,4y1LsJpmMti1PfRQV9AWWe,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,After the Fire,Der Kommissar,vBfFDTPPlaM,Der Kommissar,After The Fire,0OCoPwxoxtmhwTzUCpilQc,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Tears for Fears,Everybody Wants to Rule the World,aGCdLKXNF3w,Everybody Wants To Rule The World,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,a1.00 t1.00,auto-ok
G1,official-pl-80s-medium,Katrina and the Waves,Walking on Sunshine,iPUmE-tne5U,Walking On Sunshine,Katrina & The Waves,05wIrZSwuaVWhcv5FfqeH0,a0.81 t1.00,review
G1,official-pl-80s-medium,Bonnie Tyler,Total Eclipse of the Heart,LSYGIljR6sQ,Total Eclipse of the Heart,Bonnie Tyler,7wuJGgpTNzbUyn26IOY6rj,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Soundgarden,Black Hole Sun,3mbBbFH9fAg,Black Hole Sun,Soundgarden,2EoOZnxNgtmZaD8uUmz2nD,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,TLC,Waterfalls,8WEtxJ4-sh4,Waterfalls,TLC,6qspW4YKycviDFjHBOaqUY,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Spice Girls,Wannabe,gJLIiF15wjQ,Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Ricky Martin,Livin' la Vida Loca,p47fEXGabaY,Livin' la Vida Loca,Ricky Martin,0Ph6L4l8dYUuXFmb71Ajnd,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Oasis,Wonderwall,bx1Bh8ZvH84,Wonderwall,Oasis,1qPbGZqppFwLwcBC1JQ6Vr,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Backstreet Boys,I Want It That Way,4fndeDfaWCg,I Want It That Way,Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Blind Melon,No Rain,3qVPNONdF58,No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Metallica,Enter Sandman,CD-E-LDc384,Enter Sandman - Live,Metallica,0sqNMGqq6PJK2YTYUciYwN,a1.00 t0.72,review
G1,official-pl-90s-mix,U2,One,ftjEcrrf7r0,One,U2,3G69vJMWsX6ZohTykad2AU,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Mark Morrison,Return of the Mack,uB1D9wWxd2w,Return of the Mack,Mark Morrison,3jDdpx9PMlfMBS5tOBHFm9,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Hanson,MMMBop,NHozn0YXAeE,MMMBop,Hanson,0lnxrQAd9ZxbhBBe7d8FO8,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Elastica,Connection,ilKcXIFi-Rc,Connection,Elastica,53LZqMzQEnjBkFXPqOq0cD,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Presidents of the United States of America,Peaches,wvAnQqVJ3XQ,Peaches,The Presidents Of The United States Of America,750wm5pwuAQfnSLX8mxa5f,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Ace of Base,The Sign,iqu132vTl5Y,The Sign,Ace of Base,0hrBpAOgrt8RXigk83LLNE,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Salt-N-Pepa,Shoop,4vaN01VLYSQ,Shoop,Salt-N-Pepa,0Pu71wxadDlB8fJXfjIjeJ,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,NSYNC,Tearin' Up My Heart,GQMlWwIXg3M,Tearin' up My Heart - Radio Edit,*NSYNC,73q3FpQVXWk5eSUnyo83E4,a1.00 t0.62,review
G1,official-pl-90s-mix,2Pac,California Love,J7_bMdYfSws,California Love,2Pac,0LyLz6XsVs6wz85dK0S6EG,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Foo Fighters,Everlong,eBG7P-K-r1Y,Everlong,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Nirvana,Come as You Are,vabnZ9-ex7o,Come As You Are,Nirvana,2RsAajgo0g7bMCHxwH3Sk0,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Green Day,Basket Case,NUTGr5t3MoY,Basket Case,Green Day,6L89mwZXSOwYl76YXfX13s,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Spin Doctors,Two Princes,wsdy_rct6uo,Two Princes,Spin Doctors,4ePP9So5xRzspjLFVVbj90,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,4 Non Blondes,What's Up?,6NXnxTNIWkc,What's Up?,4 Non Blondes,0jWgAnTrNZmOGmqgvHhZEm,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Whitney Houston,I Will Always Love You,3JWTaaS7LdU,I Will Always Love You,Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Chemical Brothers,Block Rockin' Beats,iTxOKsyZ0Lw,Block Rockin' Beats,The Chemical Brothers,1FNvrp5K02oThumS6gllzp,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Robin S.,Show Me Love,Ps2Jc28tQrw,Show Me Love,Robin S,4t0UsYzmmmZRMTWn77jiGF,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Sinéad O'Connor,Nothing Compares 2 U,0-EF60neguk,Nothing Compares 2 U,Sinéad O'Connor,5GHY1DFWKz3Prg2V0Iodqo,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,R.E.M.,Losing My Religion,xwtdhWltSIg,Losing My Religion,R.E.M.,31AOj9sFz2gM0O3hMARRBx,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Cher,Believe,nZXRV4MezEw,Believe,Cher,2goLsvvODILDzeeiT4dAoR,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,The Cranberries,Linger,gPFP8bdQKJY,Linger,The Cranberries,3HHehSGzW9dhs2V7Sod4jX,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Vanilla Ice,Ice Ice Baby,GOQtzxPnoY0,Ice Ice Baby,Vanilla Ice,3XVozq1aeqsJwpXrEZrDJ9,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,MC Hammer,U Can't Touch This,_NNYI8VbFyY,U Can't Touch This,MC Hammer,1B75hgRqe7A4fwee3g3Wmu,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Alanis Morissette,Ironic,Jne9t8sHpUc,Ironic,Alanis Morissette,29YBihzQOmat0U74k4ukdx,a1.00 t1.00,auto-ok
G1,official-pl-90s-mix,Fatboy Slim,Praise You,1BoXlv-TV2c,Praise You,Fatboy Slim,1FS21kclHQ2vVi3U1ZxETc,a1.00 t1.00,auto-ok
